Algorithm,nn,sim,bin,strat,val,h,nt,thres,w,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,ItemCoverage,ACLT,APLT,Gini,SEntropy,EFD,EPC,PopREO,PopRSP,Filename_Model,CR
UserFairANN,100,jaccard,False,no_sampling,False,8,10,0$5,1,0.1139324761109921,0.134078562348196,0.6104033970276008,0.0666135881104034,0.0795912602899252,0.2122496519589852,219.0,0.0042462845010615,0.000212314225053,0.0447918390636106,6.377347697975864,0.556125540326487,0.0539241826039603,1.0,0.9998547326685896,UserFairANN,0.0596553387335974
ItemFairANN,250,jaccard,False,rank,False,8,10,0$5,1,0.0818517071779703,0.089981249848967,0.5212314225053079,0.0504246284501061,0.0613824219639279,0.1762199488685113,973.0,4.227176220806794,0.2113588110403396,0.1730979592930424,8.184609705232587,0.458723226316987,0.0454228767094538,0.8868234099633162,0.8320512701253682,ItemFairANN,0.0450733694934357
ItemFairANN,50,jaccard,False,uniform,False,8,10,0$5,1,0.0681995884964309,0.0750031674825785,0.4787685774946921,0.0417728237791932,0.0515280028642698,0.150458466805635,1072.0,5.384288747346072,0.2692144373673036,0.2346162818372823,8.626549981872467,0.3858331998392291,0.0381467788058174,0.8231394549427296,0.7761824392264232,ItemFairANN,0.0212563507647333
ItemFairANN,250,jaccard,False,opt,False,8,10,0$5,1,0.0827002666595544,0.0916971051348622,0.5233545647558386,0.0516454352441613,0.0616220908190106,0.1745506370322731,953.0,4.012738853503185,0.2006369426751592,0.1674910195969027,8.144375829043792,0.4623088699534642,0.0456535825815413,0.8961967363254788,0.8418667372640156,ItemFairANN,0.0451493145136436
ItemFairANN,50,jaccard,False,no_sampling,False,8,10,0$5,1,0.0894794955707462,0.0975123631041435,0.5445859872611465,0.0556794055201698,0.0670160111741943,0.1880581362618051,967.0,3.3927813163481955,0.1696390658174097,0.1666750993400444,8.1197911713007,0.5006517997714504,0.049512912582941,0.9035653912900355,0.869367327974345,ItemFairANN,0.0463088518873988
ItemFairANN,250,jaccard,False,no_sampling,False,8,10,0$5,1,0.0834148136050412,0.0921818586352649,0.524416135881104,0.051592356687898,0.0627365565884082,0.1772326455394478,936.0,3.901273885350319,0.1950636942675159,0.1609862760211022,8.083723447429055,0.4644181323321142,0.0458999967146865,0.89609226681087,0.8469060815533821,ItemFairANN,0.0463088518873988
ItemFairANN,100,jaccard,False,rank,False,8,10,0$5,1,0.0675916754263109,0.0743655902985708,0.4777070063694267,0.0428343949044586,0.051006467879995,0.1462496605472242,1078.0,5.410828025477707,0.2705414012738854,0.2306677416354974,8.625107826173366,0.3881194262850237,0.0382515004024328,0.8472586062714551,0.7748403432621943,ItemFairANN,0.0363121758578485
ItemFairANN,100,jaccard,False,opt,False,8,10,0$5,1,0.0757059463568589,0.0844393210309215,0.5159235668789809,0.0493099787685775,0.057121076341789,0.1602625004629747,976.0,4.411889596602973,0.2205944798301486,0.1783875309920451,8.231708772985499,0.436492610666581,0.0430957727373538,0.8632594633861235,0.8234664928806238,ItemFairANN,0.0364503077424297
ItemFairANN,250,jaccard,False,uniform,False,8,10,0$5,1,0.0814145569092491,0.0909739400454454,0.5159235668789809,0.0522292993630573,0.06020511554868,0.1690857514086202,980.0,3.8312101910828025,0.1915605095541401,0.1774690000740815,8.219868468254603,0.4612149220588264,0.0457467140381726,0.8973321881113319,0.8500520253327154,ItemFairANN,0.042205069165001
ItemFairANN,50,jaccard,False,rank,False,8,10,0$5,1,0.0588564447226034,0.0650049812741635,0.4596602972399151,0.0375265392781316,0.043916494116309,0.1346137068872274,1160.0,6.832271762208068,0.3416135881104033,0.2858704646797082,8.93320091420459,0.3469340970330404,0.034339242141236,0.8039486375417697,0.6985408484774892,ItemFairANN,0.0252368604108515
ItemFairANN,100,jaccard,False,approx_degree,False,8,10,0$5,1,0.0780066054509331,0.0870433978620472,0.5095541401273885,0.0492569002123142,0.0578098748319706,0.1584951803909475,999.0,4.2239915074309975,0.2111995753715498,0.1837113062447494,8.270201922917252,0.4360244627254686,0.0433183836999962,0.8912777851575215,0.8321982209571211,ItemFairANN,0.0364382005652951
ItemFairANN,100,jaccard,False,uniform,False,8,10,0$5,1,0.0758424398383159,0.0832872666465336,0.5159235668789809,0.0490976645435244,0.0569338166984757,0.1598550002169286,1053.0,4.9225053078556265,0.2461252653927813,0.2106622879813127,8.469301095993599,0.434743941051681,0.0430058682189622,0.8697150599179695,0.7990872769085837,ItemFairANN,0.0313669443245956
ItemFairANN,50,jaccard,False,approx_degree,False,8,10,0$5,1,0.0641692580389041,0.0734727510988994,0.4734607218683652,0.0406050955414012,0.0470706149475117,0.1377358997376104,1031.0,5.099787685774947,0.2549893842887473,0.2059372325384557,8.444439300654317,0.3647744115808929,0.0360260352587121,0.8057925338260067,0.7903928154850655,ItemFairANN,0.0252720812897885
ItemFairANN,250,jaccard,False,approx_degree,False,8,10,0$5,1,0.0826877028342645,0.0926910006829251,0.5265392781316348,0.0527070063694267,0.0614995278414396,0.1716516748670768,953.0,3.9256900212314223,0.1962845010615711,0.1637335937216774,8.107132655702365,0.4643762610135087,0.0459768793880241,0.9015648609555936,0.8458058550263851,ItemFairANN,0.0451256504856078
ItemFairANN,100,jaccard,False,no_sampling,False,8,10,0$5,1,0.0835085265185637,0.0921818586352649,0.524416135881104,0.051592356687898,0.0628687521552543,0.1779809939244036,937.0,3.903397027600849,0.1951698513800424,0.1610824242596195,8.08467802362157,0.4652976256928204,0.045983483747151,0.89609226681087,0.8468104901820821,ItemFairANN,0.0463088518873988
ItemFairANN,50,jaccard,False,opt,False,8,10,0$5,1,0.0681691450234245,0.0739563452869323,0.4745222929936306,0.0423566878980891,0.051317402727803,0.14981419558533,1009.0,5.1411889596602975,0.2570594479830149,0.2060724705526319,8.462791785080134,0.389808977727626,0.0383573552473426,0.82548828125,0.7883447918360877,ItemFairANN,0.0253221609770271
