Algorithm,nn,sim,bin,preposp,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,ItemCoverage,ACLT,APLT,Gini,SEntropy,EFD,EPC,PopREO,PopRSP,Filename_Model,nb,nt,strat,val,h,t,thres,w,imp,shrink,norm,asymalpha,tvalpha,tvbeta,rweights,tr,k,CR
ItemANNfaissLSH,100,cosine,False,,0.0016667463182241,0.0018665957473599,0.0233545647558386,0.0012738853503184,0.0013726017015305,0.0045446167712539,1256.0,18.61252653927813,0.9306263269639066,0.3785691881148169,9.393582971760363,0.0159107813714407,0.0012463622815707,0.791748132551261,0.6421277010520616,ItemANNfaissLSH,8.0,78.0,nan,,,,,,,,,,,,,,,0.9770717581382244
ItemANNfaissLSH,250,cosine,False,,0.0008715193431376,0.0008439261847733,0.0127388535031847,0.0007430997876857,0.0007229804201861,0.0022224040284717,1117.0,19.406581740976645,0.9703290870488324,0.319520850770053,9.172167322349976,0.0095861407783287,0.0007023601373225,1.0,0.8358812339642275,ItemANNfaissLSH,8.0,78.0,nan,,,,,,,,,,,,,,,0.9999785372768978
UserKNN,50,cosine,False,,0.1115771614741296,0.1364406967341391,0.6199575371549894,0.0628450106157112,0.0743075304772655,0.2007085631030633,615.0,1.4957537154989384,0.0747876857749469,0.1334513119505956,7.895048327188688,0.5488298380324032,0.0537752052774895,0.8809631243254474,0.9461888987473772,UserKNN,,,nan,,,,,,standard,0.0,True,,,,,,,1.0
UserKNN,250,jaccard,False,,0.1226392080452303,0.1473429365166351,0.6231422505307855,0.0690021231422505,0.0815438592609164,0.2237064777333407,529.0,0.9076433121019108,0.0453821656050955,0.0786963875057731,7.111737526795353,0.5872497658824327,0.0572476151302866,0.9658312499701236,0.9679978982498864,UserKNN,,,nan,,,,,,standard,0.0,True,,,,,,,1.0
UserKNN,100,cosine,False,,0.1190635866149139,0.1433964734399398,0.6231422505307855,0.0671443736730361,0.0802828187234122,0.2212503810295709,519.0,0.856687898089172,0.0428343949044586,0.0917292812367497,7.356491900906292,0.580721036735325,0.0568162182791456,0.9515271341280788,0.9698466089447034,UserKNN,,,nan,,,,,,standard,0.0,True,,,,,,,1.0
UserKNN,250,cosine,False,,0.1209490707268393,0.1425060785771418,0.6125265392781316,0.0673566878980891,0.0808691208509172,0.2284302395729157,491.0,0.7016985138004246,0.0350849256900212,0.0705309589447024,6.961406672010422,0.577667501288135,0.0562166360791857,0.9757163143697726,0.9754307735200964,UserKNN,,,nan,,,,,,standard,0.0,True,,,,,,,1.0
UserKNN,50,jaccard,False,,0.1138602429285189,0.1388934481359155,0.613588110403397,0.0652335456475583,0.0763848359336579,0.2023745877440095,643.0,1.6794055201698517,0.0839702760084925,0.138759246386954,7.948327725140001,0.5673297227948084,0.0556546277108762,0.8932323662512984,0.9391954882634306,UserKNN,,,nan,,,,,,standard,0.0,True,,,,,,,1.0
UserKNN,100,jaccard,False,,0.1208640374807256,0.146870910482613,0.6252653927813163,0.0682590233545647,0.0807315213075859,0.2209700577901017,553.0,1.040339702760085,0.0520169851380042,0.098923454968736,7.461679062829183,0.5886342769866004,0.0576133763339318,0.9444550315101912,0.9631534302508896,UserKNN,,,nan,,,,,,standard,0.0,True,,,,,,,1.0
ItemANNOY,50,angular,False,,0.0286497418561601,0.0287862861149072,0.2399150743099787,0.0156050955414012,0.0203570239908941,0.0770439684753147,204.0,7.421443736730361,0.371072186836518,0.0545388273382539,6.6366469402625095,0.1703595991479066,0.0161307891825615,0.2584169879363077,0.664148122240832,ItemANNOY,,,nan,,,,,,,,,,,,,8.0,-1.0,0.0007418397626112
ItemANNOY,250,angular,False,,0.0291479146014072,0.0291401431566623,0.2409766454352441,0.0156581740976645,0.0205479868177064,0.0781055396005801,204.0,7.2834394904458595,0.3641719745222929,0.0543871180274792,6.631421258263097,0.1714578211727311,0.0162364351476425,0.2605415247106857,0.6723613200583815,ItemANNOY,,,nan,,,,,,,,,,,,,8.0,-1.0,0.0007418397626112
ItemANNOY,100,angular,False,,0.0286497418561601,0.0287862861149072,0.2399150743099787,0.0156050955414012,0.0203570239908941,0.0770439684753147,204.0,7.325902335456475,0.3662951167728237,0.0544417333793579,6.633669940974714,0.1703595991479066,0.0161307891825615,0.2584169879363077,0.6698446472379547,ItemANNOY,,,nan,,,,,,,,,,,,,8.0,-1.0,0.0007418397626112
UserANNOY,100,angular,False,,0.0219593727723455,0.0271597100775612,0.2399150743099787,0.0166666666666666,0.0162356000196902,0.0434443003959479,228.0,7.400212314225053,0.3700106157112526,0.0655997364592543,6.861566284667358,0.1526838840628767,0.0145052989744267,0.2670535446581892,0.6654181070594785,UserANNOY,,,nan,,,,,,,,,,,,,6.0,-1.0,0.0010615711252653
UserANNOY,50,angular,False,,0.0202162394221997,0.0252539966414375,0.227176220806794,0.0154458598726114,0.0147927821940055,0.039753895899382,236.0,7.777070063694268,0.3888535031847134,0.061672553776025,6.787807365153176,0.1425884896503554,0.0134346273288552,0.1857853753063851,0.6425214836795624,UserANNOY,,,nan,,,,,,,,,,,,,6.0,-1.0,0.0010615711252653
UserANNOY,250,angular,False,,0.0245820691293008,0.0286629915409383,0.2632696390658174,0.0188959660297239,0.0191605871607436,0.0529886048300445,225.0,6.144373673036093,0.3072186836518046,0.0631823175508365,6.843328351841218,0.171285085544455,0.0165028054026051,0.4982269031441304,0.7365822615901554,UserANNOY,,,nan,,,,,,,,,,,,,6.0,-1.0,0.0010615711252653
UserFairANN,250,cosine,False,,0.0846166426887152,0.0990195364535064,0.5010615711252654,0.0509554140127388,0.0591013264808398,0.1639437076794109,185.0,0.0021231422505307,0.0001061571125265,0.0332662659964664,5.945456523137114,0.4124553179358006,0.0394760213088991,1.0,0.9999273714077732,UserFairANN,,78.0,no_sampling,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.2928922065803886
UserFairANN,250,cosine,False,,0.0878315529214159,0.1025435877673477,0.5222929936305732,0.0522292993630573,0.0617446938794686,0.1740207484438272,261.0,0.0222929936305732,0.0011146496815286,0.042744196823325,6.3046930616692345,0.4323059054435803,0.0416071028411624,1.0,0.9992368934014796,UserFairANN,,78.0,rank,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.1739286245554248
UserFairANN,50,cosine,False,,0.0636377604017498,0.0742169919910762,0.4490445859872611,0.0387473460721868,0.0457308690807894,0.1330943695198984,696.0,1.526539278131635,0.0763269639065817,0.1560636438290953,8.081754995086687,0.3335383169451541,0.0324629531717149,0.9075380784529316,0.9450228000239824,UserFairANN,,78.0,uniform,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.0365982843568141
UserFairANN,100,cosine,False,,0.0642700331099375,0.0749767699161815,0.4182590233545648,0.0376326963906581,0.0456416638124995,0.1343140155847211,642.0,0.7940552016985138,0.0397027600849256,0.0903980221834475,7.198688524024484,0.3192748123045592,0.0305887749268589,0.9662619212013982,0.9721102635097996,UserFairANN,,78.0,no_sampling,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.2928922065803886
UserFairANN,100,cosine,False,,0.0774548425918184,0.0898443893633128,0.4723991507430998,0.0453290870488322,0.0558948675202606,0.1539668570318971,418.0,0.2197452229299363,0.0109872611464968,0.0708130200476961,6.974719693575239,0.3839477261710274,0.0370967918199496,0.987940946402894,0.9924287330930358,UserFairANN,,78.0,approx_degree,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.0888000865484739
UserFairANN,100,cosine,False,,0.0764925433537606,0.0857182913830945,0.4840764331210191,0.0448513800424628,0.055101227503862,0.1672991057103971,528.0,0.5435244161358811,0.027176220806794,0.0977044214003911,7.416305661375109,0.3900715080796187,0.0377664642025248,0.9756877226060304,0.981069901083016,UserFairANN,,78.0,uniform,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.0660247654851898
UserFairANN,100,cosine,False,,0.0808012640520581,0.0944669089413157,0.5084925690021231,0.0476645435244161,0.0567891256461598,0.1588457325759144,433.0,0.2558386411889596,0.0127919320594479,0.0738903941604914,7.039017510489472,0.3987803391409705,0.038610093936208,0.9885303938679006,0.9911745880167846,UserFairANN,,78.0,rank,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.0889612380037955
UserFairANN,50,cosine,False,,0.0518157814395013,0.0620255638094039,0.3673036093418259,0.0306794055201698,0.0370331947750678,0.1065842473723653,725.0,2.6815286624203822,0.134076433121019,0.1542799363845423,8.05060856857929,0.2680265630557844,0.0256413488414264,0.816778141796365,0.8994023010448711,UserFairANN,,78.0,no_sampling,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.2928922065803886
UserFairANN,50,cosine,False,,0.0670158431918199,0.0793945610880275,0.464968152866242,0.0393312101910828,0.0470220442918982,0.1397815303225371,573.0,0.9044585987261148,0.0452229299363057,0.1216149121189337,7.720245304111197,0.3374602774634044,0.0327628616615166,0.9722952716307536,0.9681136298171776,UserFairANN,,78.0,opt,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.048452495255611
UserFairANN,250,cosine,False,,0.0860013100241225,0.0999724851023484,0.5169851380042463,0.0514861995753715,0.0601367327231969,0.1720097095527229,259.0,0.0169851380042462,0.0008492569002123,0.0419236267746045,6.27439922995872,0.424580997838715,0.040848453509406,1.0,0.9994186870282664,UserFairANN,,78.0,opt,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.174268958398132
UserFairANN,250,cosine,False,,0.089880800830868,0.1068824046586473,0.524416135881104,0.0523885350318471,0.062352670551089,0.1758427385813456,262.0,0.0233545647558386,0.0011677282377919,0.0419949498531765,6.278046359540241,0.4343758279332285,0.0417751995937221,1.0,0.9992005270518004,UserFairANN,,78.0,approx_degree,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.1731893563408026
UserFairANN,100,cosine,False,,0.0814157338827547,0.0942037540199287,0.4840764331210191,0.0477176220806794,0.0580998373573086,0.163806989625106,427.0,0.2282377919320594,0.0114118895966029,0.0706171771192412,6.971343714459483,0.4068106054432254,0.0393224366012014,0.9885431214384248,0.9921339101022754,UserFairANN,,78.0,opt,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.0888620678774437
UserFairANN,250,cosine,False,,0.0855915649384415,0.1004919283059619,0.5191082802547771,0.0511677282377919,0.0598612907350964,0.1682869389388931,350.0,0.0912951167728237,0.0045647558386411,0.0533901711281025,6.598785552430765,0.4231496449891567,0.0407906690081891,0.9893138999531076,0.996867781514422,UserFairANN,,78.0,uniform,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.1313316744875834
UserFairANN,50,cosine,False,,0.0656770160646072,0.0752192691446105,0.4532908704883227,0.0394904458598726,0.0470304137227856,0.1407446892685548,567.0,0.807855626326964,0.0403927813163482,0.1193293423933344,7.698423189137344,0.337594424449577,0.0327488763123037,0.9678383716841918,0.9716123152881928,UserFairANN,,78.0,approx_degree,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.0484851763199769
UserFairANN,50,cosine,False,,0.0622531770629121,0.0729425349281453,0.4660297239915074,0.0395966029723991,0.0453365496498889,0.1331837942228192,591.0,0.9490445859872612,0.047452229299363,0.1243236917140709,7.760916109005847,0.333531290963799,0.0324809652591458,0.9317894238617416,0.9664911100140792,UserFairANN,,78.0,rank,False,8.0,78.0,0$5,1.0,,,,,,,,,,0.0485561731149787
