Algorithm,nn,sim,imp,bin,shrink,norm,asymalpha,tvalpha,tvbeta,rweights,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,ItemCoverage,ACLT,Gini,SEntropy,EFD,EPC,PopREO,PopRSP,Filename_Model,tr,k,preposp,nb,nt,strat,val,h,t,thres,w,CR
ItemKNNfairness,100,cosine,,False,,,,,,,0.0758674397846093,0.0916115237921471,0.4872611464968153,0.0455944798301486,0.0528190639624118,0.1479095909549854,1088.0,8.813163481953291,0.3496951627978825,9.20624601400218,0.4264002715871473,0.0410522695996237,0.5401846360817358,0.5754511450782108,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
ItemKNNfairness,100,cosine,,False,,,,,,,0.0758674397846093,0.0916115237921471,0.4872611464968153,0.0455944798301486,0.0528190639624118,0.1479095909549854,1088.0,8.813163481953291,0.3496951627978825,9.20624601400218,0.4264002715871473,0.0410522695996237,0.5401846360817358,0.5754511450782108,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
ItemKNNfairness,100,cosine,,False,,,,,,,0.0758674397846093,0.0916115237921471,0.4872611464968153,0.0455944798301486,0.0528190639624118,0.1479095909549854,1088.0,8.813163481953291,0.3496951627978825,9.20624601400218,0.4264002715871473,0.0410522695996237,0.5401846360817358,0.5754511450782108,ItemKNNfairness,,,interactions-users,,,nan,,,,,,1.0
ItemKNNfairness,100,cosine,,False,,,,,,,0.0758674397846093,0.0916115237921471,0.4872611464968153,0.0455944798301486,0.0528190639624118,0.1479095909549854,1088.0,8.813163481953291,0.3496951627978825,9.20624601400218,0.4264002715871473,0.0410522695996237,0.5401846360817358,0.5754511450782108,ItemKNNfairness,,,interactions-users,,,nan,,,,,,1.0
ItemKNNfairness,250,jaccard,,False,,,,,,,0.094671419004766,0.1160583800937677,0.559447983014862,0.0585987261146496,0.0646447144104087,0.1726103838410586,1033.0,4.559447983014862,0.2543212328410856,8.718845893014546,0.5245335503236722,0.0515454360472666,0.7405812737344644,0.8165203477226556,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
ItemKNNfairness,250,jaccard,,False,,,,,,,0.094671419004766,0.1160583800937677,0.559447983014862,0.0585987261146496,0.0646447144104087,0.1726103838410586,1033.0,4.559447983014862,0.2543212328410856,8.718845893014546,0.5245335503236722,0.0515454360472666,0.7405812737344644,0.8165203477226556,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
ItemKNNfairness,250,cosine,,False,,,,,,,0.0911139134549371,0.1080812205851437,0.535031847133758,0.0566878980891719,0.064982452431163,0.1705230579834955,1068.0,6.035031847133758,0.2859049046635047,8.844877350274013,0.5081502799366114,0.0495506548720385,0.7294576284016502,0.7424310967634451,ItemKNNfairness,,,interactions-users,,,nan,,,,,,1.0
ItemKNNfairness,250,cosine,,False,,,,,,,0.0911139134549371,0.1080812205851437,0.535031847133758,0.0566878980891719,0.064982452431163,0.1705230579834955,1068.0,6.035031847133758,0.2859049046635047,8.844877350274013,0.5081502799366114,0.0495506548720385,0.7294576284016502,0.7424310967634451,ItemKNNfairness,,,interactions-users,,,nan,,,,,,1.0
ItemKNNfairness,50,cosine,,False,,,,,,,0.0571146125877712,0.0733816291395473,0.4235668789808917,0.0329617834394904,0.0371484208489493,0.1110959243720133,1094.0,11.733545647558389,0.3762861403102278,9.354847282974864,0.3145224408809519,0.0297464292973252,0.3325850325164049,0.3463288208617596,ItemKNNfairness,,,interactions-users,,,nan,,,,,,1.0
ItemKNNfairness,50,cosine,,False,,,,,,,0.0571146125877712,0.0733816291395473,0.4235668789808917,0.0329617834394904,0.0371484208489493,0.1110959243720133,1094.0,11.733545647558389,0.3762861403102278,9.354847282974864,0.3145224408809519,0.0297464292973252,0.3325850325164049,0.3463288208617596,ItemKNNfairness,,,interactions-users,,,nan,,,,,,1.0
ItemKNNfairness,50,cosine,,False,,,,,,,0.0571146125877712,0.0733816291395473,0.4235668789808917,0.0329617834394904,0.0371484208489493,0.1110959243720133,1094.0,11.733545647558389,0.3762861403102278,9.354847282974864,0.3145224408809519,0.0297464292973252,0.3325850325164049,0.3463288208617596,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
ItemKNNfairness,50,cosine,,False,,,,,,,0.0571146125877712,0.0733816291395473,0.4235668789808917,0.0329617834394904,0.0371484208489493,0.1110959243720133,1094.0,11.733545647558389,0.3762861403102278,9.354847282974864,0.3145224408809519,0.0297464292973252,0.3325850325164049,0.3463288208617596,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
ItemKNNfairness,250,cosine,,False,,,,,,,0.0911139134549371,0.1080812205851437,0.535031847133758,0.0566878980891719,0.064982452431163,0.1705230579834955,1068.0,6.035031847133758,0.2859049046635047,8.844877350274013,0.5081502799366114,0.0495506548720385,0.7294576284016502,0.7424310967634451,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
ItemKNNfairness,250,cosine,,False,,,,,,,0.0911139134549371,0.1080812205851437,0.535031847133758,0.0566878980891719,0.064982452431163,0.1705230579834955,1068.0,6.035031847133758,0.2859049046635047,8.844877350274013,0.5081502799366114,0.0495506548720385,0.7294576284016502,0.7424310967634451,ItemKNNfairness,,,interactions-items,,,nan,,,,,,1.0
UserFairANN,250,jaccard,,False,,,,,,,0.0975190632930444,0.1172025830061607,0.5658174097664543,0.0571125265392781,0.0681924234959079,0.1953935972036088,206.0,0.0021231422505307,0.0370516694328986,6.103765560283951,0.4778155869676312,0.045980641416414,1.0,0.9999273714077732,UserFairANN,,,,,53.0,approx_degree,False,6.0,53.0,0$5,1.0,0.2179004331931428
UserFairANN,100,jaccard,,False,,,,,,,0.0900209906975394,0.1086743717134725,0.5467091295116773,0.0505307855626327,0.0624683766565089,0.1838923063250625,436.0,0.2484076433121019,0.0775193596842556,7.106208613364169,0.4410946531479326,0.0427126504656958,0.9641214009719548,0.9914330398279098,UserFairANN,,,,,53.0,uniform,False,6.0,53.0,0$5,1.0,0.0898436267416753
UserFairANN,50,cosine,,False,,,,,,,0.0521678003590213,0.0601720261893762,0.3683651804670912,0.0306263269639065,0.0373348763264351,0.1113053448340664,735.0,2.984076433121019,0.1524684089988442,8.061536769742014,0.2724812393103321,0.0260958983559464,0.7890634844929647,0.8868167061814123,UserFairANN,,,,,53.0,no_sampling,False,6.0,53.0,0$5,1.0,0.5910787455880563
UserFairANN,250,cosine,,False,,,,,,,0.0904650330836636,0.1040270922194794,0.5360934182590233,0.0531847133757961,0.0634499350266516,0.1776677782705814,252.0,0.0148619957537154,0.0409372404194586,6.244275738685839,0.4402855310294662,0.0423031321358399,1.0,0.9994913866938696,UserFairANN,,,,,53.0,uniform,False,6.0,53.0,0$5,1.0,0.1891692698824834
UserFairANN,50,jaccard,,False,,,,,,,0.0772876240555205,0.0929003775561125,0.5212314225053079,0.0462845010615711,0.0557503426599813,0.1547615456356902,595.0,0.970276008492569,0.1284333196203878,7.810280218106984,0.3999306341160175,0.0389935817458476,0.9453785870000688,0.9657167534781924,UserFairANN,,,,,53.0,uniform,False,6.0,53.0,0$5,1.0,0.0477740814367046
UserFairANN,250,cosine,,False,,,,,,,0.0904950329955327,0.1042193668473069,0.5276008492569002,0.05276008492569,0.0649204244779539,0.1850737926770493,212.0,0.0042462845010615,0.0369168254688804,6.096642785459431,0.4451881399024417,0.0426949117129972,1.0,0.9998547326685896,UserFairANN,,,,,53.0,opt,False,6.0,53.0,0$5,1.0,0.2136496409590652
UserFairANN,250,cosine,,False,,,,,,,0.0871053535226906,0.1010980518943552,0.5084925690021231,0.0515392781316348,0.0615356474434941,0.172731026632054,219.0,0.0095541401273885,0.0377020098134252,6.127127867082315,0.4271194216037033,0.0409690554583,0.9964583424170474,0.999673091413738,UserFairANN,,,,,53.0,rank,False,6.0,53.0,0$5,1.0,0.2138739006766107
UserFairANN,50,jaccard,,False,,,,,,,0.0718165524050969,0.0863808055800103,0.5084925690021231,0.0444798301486199,0.0509357421651228,0.1449791577633663,574.0,0.8301486199575372,0.1201213044005945,7.715874938111548,0.3747870635964287,0.0364672961854115,0.9472018827411792,0.9708069554812488,UserFairANN,,,,,53.0,opt,False,6.0,53.0,0$5,1.0,0.0510241569412326
UserFairANN,50,jaccard,,False,,,,,,,0.0775256716224693,0.0922326826903675,0.5138004246284501,0.0467622080679405,0.0541869797184903,0.1503327363408263,568.0,0.8142250530785563,0.1197702057099445,7.706607552437759,0.392613381356631,0.0380656588210059,0.9383058158183052,0.971382336340826,UserFairANN,,,,,53.0,rank,False,6.0,53.0,0$5,1.0,0.0510681073381385
UserFairANN,100,cosine,,False,,,,,,,0.0814061758601055,0.0943975477236019,0.5063694267515924,0.0461783439490445,0.0572451045568687,0.1690866108846182,402.0,0.1847133757961783,0.068648029670401,6.938189704933436,0.3973006499857698,0.0382745365264755,0.9921015876383436,0.9936431259717312,UserFairANN,,,,,53.0,rank,False,6.0,53.0,0$5,1.0,0.097293782483851
UserFairANN,250,jaccard,,False,,,,,,,0.1017081607513483,0.121485538417648,0.5764331210191083,0.0595010615711252,0.0697272369013399,0.192067557340501,256.0,0.0297239915074309,0.042567741162637,6.300136870458465,0.4937317002465961,0.0476719597427256,0.9908076446925764,0.9989822755610857,UserFairANN,,,,,53.0,uniform,False,6.0,53.0,0$5,1.0,0.1932791954598113
UserFairANN,50,jaccard,,False,,,,,,,0.1018508101918952,0.1307771696024689,0.6072186836518046,0.0593949044585987,0.0658322890352245,0.1796412496812804,724.0,2.141188959660297,0.1791726365265581,8.325789920351294,0.511632873136404,0.0502969093548855,0.859698094233421,0.921209234907738,UserFairANN,,,,,53.0,no_sampling,False,6.0,53.0,0$5,1.0,0.6785242583652256
UserFairANN,100,cosine,,False,,,,,,,0.0792416683441215,0.0938155147281606,0.4893842887473461,0.0469214437367303,0.0562093177920303,0.1574024308601126,411.0,0.2123142250530785,0.0672285821917699,6.90519924920702,0.3914261317256674,0.0377356331765021,0.99611006957577,0.9926865671243524,UserFairANN,,,,,53.0,opt,False,6.0,53.0,0$5,1.0,0.0972441974206751
UserFairANN,50,cosine,,False,,,,,,,0.0667239572057623,0.0763169638347639,0.4617834394904458,0.041348195329087,0.0480111025047774,0.1439443202154941,572.0,0.8641188959660298,0.1197263873323906,7.7005614232402175,0.3499716846267247,0.0339458942574074,0.9605677382656964,0.9695774026228938,UserFairANN,,,,,53.0,rank,False,6.0,53.0,0$5,1.0,0.0508494822868631
UserFairANN,100,jaccard,,False,,,,,,,0.0876921749875181,0.1012558428956132,0.5371549893842887,0.0506900212314225,0.0620101991334625,0.1774893903574071,408.0,0.1868365180467091,0.0680370943056599,6.928600394904953,0.4322729598566962,0.0418385477991144,0.978475465955874,0.9935696065752044,UserFairANN,,,,,53.0,rank,False,6.0,53.0,0$5,1.0,0.0982347717509387
UserFairANN,50,cosine,,False,,,,,,,0.0720080464133243,0.0862954700044612,0.4893842887473461,0.0418789808917197,0.0519325419429193,0.1519249766215414,555.0,0.8736730360934183,0.119293405018938,7.693422595692139,0.3648343891448105,0.0354522500384901,0.9653583356202018,0.9692310810857238,UserFairANN,,,,,53.0,opt,False,6.0,53.0,0$5,1.0,0.0507289004286854
UserFairANN,100,jaccard,,False,,,,,,,0.1161527472758755,0.1459676374466775,0.6242038216560509,0.0660297239915074,0.0768022673590807,0.2095194091070232,627.0,1.157112526539278,0.1223751136834704,7.76515062359665,0.5709753463455938,0.0560220297568029,0.9210977766832458,0.9588539271185984,UserFairANN,,,,,53.0,no_sampling,False,6.0,53.0,0$5,1.0,0.6785242583652256
UserFairANN,50,jaccard,,False,,,,,,,0.0825779280498179,0.0972021475870816,0.5233545647558386,0.0467091295116772,0.0580889148216749,0.17580653775328,562.0,0.8450106157112527,0.1212713003812829,7.727549641765927,0.4171291325053985,0.040659067098448,0.919261917914024,0.9702693739212546,UserFairANN,,,,,53.0,approx_degree,False,6.0,53.0,0$5,1.0,0.0509824604108347
UserFairANN,250,jaccard,,False,,,,,,,0.097059780297189,0.1130642745597972,0.5467091295116773,0.0559447983014862,0.0685274863029381,0.1907224801488373,208.0,0.0031847133757961,0.0365786516234077,6.08434380324212,0.4708855595578298,0.045276179074486,1.0,0.999891053306684,UserFairANN,,,,,53.0,opt,False,6.0,53.0,0$5,1.0,0.2195074400133428
UserFairANN,100,cosine,,False,,,,,,,0.0784046321195165,0.0941127346555101,0.4851380042462845,0.0461783439490445,0.0546737499949081,0.1553257560614199,412.0,0.1900212314225053,0.0670232032494954,6.901144367780535,0.3843284166832255,0.0369989142288552,0.9685623590545398,0.9934593081030776,UserFairANN,,,,,53.0,approx_degree,False,6.0,53.0,0$5,1.0,0.0968587862478081
UserFairANN,250,cosine,,False,,,,,,,0.0919989234940966,0.1051277142125879,0.5201698513800425,0.0528662420382165,0.0645274247767234,0.1860735799569337,223.0,0.0031847133757961,0.0374437493399659,6.116839187867029,0.4452185381767276,0.0426882068165664,1.0,0.999891053306684,UserFairANN,,,,,53.0,approx_degree,False,6.0,53.0,0$5,1.0,0.2123322559851424
UserFairANN,250,jaccard,,False,,,,,,,0.0983510380591638,0.1140931389412208,0.5329087048832272,0.0573248407643312,0.0697416784228755,0.1921258373647894,211.0,0.0116772823779193,0.0368462116805926,6.095520184558983,0.4810590095399465,0.0462807824541007,1.0,0.999600417143455,UserFairANN,,,,,53.0,rank,False,6.0,53.0,0$5,1.0,0.2196190064054886
UserFairANN,100,jaccard,,False,,,,,,,0.0913838102012625,0.1090687168759119,0.5339702760084926,0.054140127388535,0.0628171197748064,0.1799700294820929,389.0,0.1560509554140127,0.0675073332734378,6.924352752542827,0.4551808358124397,0.0441250081447816,0.9798413365408208,0.994634627464084,UserFairANN,,,,,53.0,approx_degree,False,6.0,53.0,0$5,1.0,0.0979721963027574
UserFairANN,100,jaccard,,False,,,,,,,0.0871264086954943,0.1061026078666991,0.5520169851380042,0.0526539278131634,0.0601842216873965,0.1700058869174051,399.0,0.1804670912951167,0.0675995410103762,6.918581803033452,0.4338948458106612,0.0420243317595152,0.979274811705614,0.9937901337708492,UserFairANN,,,,,53.0,opt,False,6.0,53.0,0$5,1.0,0.0982956261466546
UserFairANN,100,cosine,,False,,,,,,,0.0559068652621849,0.0647138402675719,0.386411889596603,0.0328556263269639,0.0400013163779531,0.1187310998776952,679.0,2.410828025477707,0.1198700580199452,7.683172141086452,0.2876160986853764,0.0274324201345703,0.8284780592201217,0.9104324447609646,UserFairANN,,,,,53.0,no_sampling,False,6.0,53.0,0$5,1.0,0.5910787455880563
UserFairANN,50,cosine,,False,,,,,,,0.0647278418024989,0.0753861341768508,0.4617834394904458,0.0392781316348195,0.0463883440739053,0.1367553644282312,612.0,1.038216560509554,0.1287770889781023,7.805494799097895,0.3339716035113067,0.0324333378243447,0.9448365986170564,0.9632312864624522,UserFairANN,,,,,53.0,uniform,False,6.0,53.0,0$5,1.0,0.0474517785260614
UserFairANN,250,cosine,,False,,,,,,,0.0782282611608509,0.0891756447725923,0.4670912951167728,0.0446390658174097,0.0553234491033489,0.1603858620938248,404.0,0.1613588110403397,0.0449853965011501,6.298086896423691,0.3765155709985784,0.0359194766147836,0.9959113492661822,0.9944511578978572,UserFairANN,,,,,53.0,no_sampling,False,6.0,53.0,0$5,1.0,0.5910787455880563
UserFairANN,50,cosine,,False,,,,,,,0.0712124838984953,0.0842459633232127,0.4723991507430998,0.0425690021231422,0.051358175224872,0.1447834233969145,571.0,0.8609341825902336,0.1186943699689645,7.689376218046593,0.3623918997170185,0.0350759140245571,0.9574707090515756,0.9696927933472737,UserFairANN,,,,,53.0,approx_degree,False,6.0,53.0,0$5,1.0,0.0506319841688416
UserFairANN,100,cosine,,False,,,,,,,0.0785358836944972,0.0906919281243641,0.5031847133757962,0.0449575371549893,0.05690956062409,0.1638581766319091,430.0,0.2462845010615711,0.0752936067726183,7.061327828821551,0.3907234012194338,0.037753597822921,0.9797702388175948,0.9915068598036636,UserFairANN,,,,,53.0,uniform,False,6.0,53.0,0$5,1.0,0.0889251761396676
UserFairANN,250,jaccard,,False,,,,,,,0.1142718842084925,0.1423848282609945,0.6114649681528662,0.0656050955414012,0.0760042700558811,0.2101734057514115,459.0,0.4341825902335456,0.0632022564888238,6.806451543198781,0.5476330349659388,0.0532533641832216,0.9750713484419594,0.9849332867611282,UserFairANN,,,,,53.0,no_sampling,False,6.0,53.0,0$5,1.0,0.6785242583652256
